"","UBIGEO","DEPARTAMENTO","PROVINCIA","DISTRITO","FALTAS_CONTRA_EL_PATRIMONIO","FALTAS_CONTRA_LA_SEGURIDAD_PUBLICA","FALTAS_CONTRA_LA_TRANQUILIDAD_PUBLICA","FALTAS_CONTRA_LAS_BUENAS_COSTUMBRES","FALTAS_CONTRA_LAS_PERSONAS"
"995","x230406","TACNA","TARATA","SUSAPAYA",3,0,0,0,2
"996","x230408","TACNA","TARATA","TICACO",5,0,0,0,19
"997","x240101","TUMBES","TUMBES","TUMBES",39,29,34,107,201
"998","x240102","TUMBES","TUMBES","CORRALES",7,11,21,24,88
"999","x240103","TUMBES","TUMBES","LA CRUZ",1,0,1,0,4
"1000","x240104","TUMBES","TUMBES","PAMPAS DE HOSPITAL",9,0,0,5,20
"1001","x240105","TUMBES","TUMBES","SAN JACINTO",10,0,0,3,17
"1002","x240106","TUMBES","TUMBES","SAN JUAN DE LA VIRGEN",24,4,1,1,36
"1003","x240201","TUMBES","CONTRALMIRANTE VILLAR","ZORRITOS",15,0,1,31,27
"1004","x240202","TUMBES","CONTRALMIRANTE VILLAR","CASITAS",3,0,0,0,5
"1005","x240203","TUMBES","CONTRALMIRANTE VILLAR","CANOAS DE PUNTA SAL",19,0,0,0,11
"1006","x240301","TUMBES","ZARUMILLA","ZARUMILLA",7,0,3,24,18
"1007","x240302","TUMBES","ZARUMILLA","AGUAS VERDES",2,2,0,0,8
"1008","x240304","TUMBES","ZARUMILLA","PAPAYAL",0,0,0,3,36
"1009","x250101","UCAYALI","CORONEL PORTILLO","CALLERIA",4,1,1,5,60
"1010","x250102","UCAYALI","CORONEL PORTILLO","CAMPOVERDE",11,2,0,1,105
"1011","x250105","UCAYALI","CORONEL PORTILLO","YARINACOCHA",2,0,0,0,17
"1012","x250106","UCAYALI","CORONEL PORTILLO","NUEVA REQUENA",0,0,0,1,1
"1013","x250107","UCAYALI","CORONEL PORTILLO","MANANTAY",21,0,3,19,224
"1014","x250201","UCAYALI","ATALAYA","RAYMONDI",12,0,4,1,73
"1015","x250301","UCAYALI","PADRE ABAD","PADRE ABAD",57,44,1,2,276
"1016","x250302","UCAYALI","PADRE ABAD","IRAZOLA",20,0,0,0,82
"1017","x250303","UCAYALI","PADRE ABAD","CURIMANA",4,0,2,0,42
"1018","x250304","UCAYALI","PADRE ABAD","NESHUYA",4,0,0,1,70
"1019","x250305","UCAYALI","PADRE ABAD","ALEXANDER VON HUMBOLDT",7,1,1,3,62
"1020","x250401","UCAYALI","PURUS","PURUS",8,0,0,0,12
